pattern_id,feature,condition,support_count,support_pct,true_count,false_count,true_rate,false_rate,base_true_rate,lift_TRUE,lift_FALSE,purity,direction,z_score,approx_p_value,confidence,log_odds_ratio_vs_rest,abs_log_odds_ratio
char_entropy__gte_p90__AND__long_token_count__gte_p95,char_entropy + long_token_count,(char_entropy >= p90 (4.40987)) AND (long_token_count >= p95 (1)),89,0.018163265306122448,50,39,0.5617977528089888,0.43820224719101125,0.2857142857142857,1.9662921348314608,0.6134831460674157,0.5617977528089888,TRUE,5.765453099124323,8.143874809511798e-09,0.9999999918561252,1.186899791259648,1.186899791259648
char_entropy__gte_p90__AND__long_token_count__gt_0,char_entropy + long_token_count,(char_entropy >= p90 (4.40987)) AND (long_token_count > 0),89,0.018163265306122448,50,39,0.5617977528089888,0.43820224719101125,0.2857142857142857,1.9662921348314608,0.6134831460674157,0.5617977528089888,TRUE,5.765453099124323,8.143874809511798e-09,0.9999999918561252,1.186899791259648,1.186899791259648
sentence_count__gte_p95__AND__char_entropy__gte_p95,sentence_count + char_entropy,(sentence_count >= p95 (4)) AND (char_entropy >= p95 (4.49547)),80,0.0163265306122449,45,35,0.5625,0.4375,0.2857142857142857,1.96875,0.6124999999999999,0.5625,TRUE,5.480077554195743,4.2513944082491276e-08,0.999999957486056,1.1868661618948537,1.1868661618948537
raw_token_count__gte_p90__AND__repeated_token_count__gte_p95,raw_token_count + repeated_token_count,(raw_token_count >= p90 (36)) AND (repeated_token_count >= p95 (9)),203,0.041428571428571426,112,91,0.5517241379310345,0.4482758620689655,0.2857142857142857,1.9310344827586208,0.6275862068965518,0.5517241379310345,TRUE,8.389648794589183,4.8759659589405216e-17,1.0,1.1797011512312872,1.1797011512312872
"byte_length__gte_p90__AND__max_sentence_word_count__quantile_(26.0,219.0]",byte_length + max_sentence_word_count,"(byte_length >= p90 (221)) AND (max_sentence_word_count in quantile bin (26.0, 219.0])",315,0.06428571428571428,171,144,0.5428571428571428,0.45714285714285713,0.2857142857142857,1.9,0.64,0.5428571428571428,TRUE,10.102474944289641,5.3865302465853604e-24,1.0,1.1755949407760666,1.1755949407760666
"char_entropy__gte_p90__AND__word_count__quantile_(25.0,31.0]",char_entropy + word_count,"(char_entropy >= p90 (4.40987)) AND (word_count in quantile bin (25.0, 31.0])",86,0.017551020408163264,48,38,0.5581395348837209,0.4418604651162791,0.2857142857142857,1.9534883720930234,0.6186046511627907,0.5581395348837209,TRUE,5.592353583657883,2.2401203941907918e-08,0.9999999775987961,1.1709416964246562,1.1709416964246562
token_entropy__gte_p90__AND__max_sentence_word_count__gte_p90,token_entropy + max_sentence_word_count,(token_entropy >= p90 (4.875)) AND (max_sentence_word_count >= p90 (30)),253,0.05163265306122449,138,115,0.5454545454545454,0.45454545454545453,0.2857142857142857,1.909090909090909,0.6363636363636364,0.5454545454545454,TRUE,9.145291883606756,5.946904968938937e-20,1.0,1.16800751944173,1.16800751944173
token_entropy__gte_p90__AND__long_sentence_count__gte_p90,token_entropy + long_sentence_count,(token_entropy >= p90 (4.875)) AND (long_sentence_count >= p90 (1)),253,0.05163265306122449,138,115,0.5454545454545454,0.45454545454545453,0.2857142857142857,1.909090909090909,0.6363636363636364,0.5454545454545454,TRUE,9.145291883606756,5.946904968938937e-20,1.0,1.16800751944173,1.16800751944173
token_entropy__gte_p90__AND__long_sentence_count__gte_p95,token_entropy + long_sentence_count,(token_entropy >= p90 (4.875)) AND (long_sentence_count >= p95 (1)),253,0.05163265306122449,138,115,0.5454545454545454,0.45454545454545453,0.2857142857142857,1.909090909090909,0.6363636363636364,0.5454545454545454,TRUE,9.145291883606756,5.946904968938937e-20,1.0,1.16800751944173,1.16800751944173
token_entropy__gte_p90__AND__long_sentence_count__gt_0,token_entropy + long_sentence_count,(token_entropy >= p90 (4.875)) AND (long_sentence_count > 0),253,0.05163265306122449,138,115,0.5454545454545454,0.45454545454545453,0.2857142857142857,1.909090909090909,0.6363636363636364,0.5454545454545454,TRUE,9.145291883606756,5.946904968938937e-20,1.0,1.16800751944173,1.16800751944173
byte_length__gte_p95__AND__max_sentence_word_count__gte_p90,byte_length + max_sentence_word_count,(byte_length >= p95 (255)) AND (max_sentence_word_count >= p90 (30)),141,0.028775510204081634,78,63,0.5531914893617021,0.44680851063829785,0.2857142857142857,1.9361702127659577,0.6255319148936169,0.5531914893617021,TRUE,7.03063206504526,2.0560001486188384e-12,0.999999999997944,1.167279297132089,1.167279297132089
byte_length__gte_p95__AND__long_sentence_count__gte_p90,byte_length + long_sentence_count,(byte_length >= p95 (255)) AND (long_sentence_count >= p90 (1)),141,0.028775510204081634,78,63,0.5531914893617021,0.44680851063829785,0.2857142857142857,1.9361702127659577,0.6255319148936169,0.5531914893617021,TRUE,7.03063206504526,2.0560001486188384e-12,0.999999999997944,1.167279297132089,1.167279297132089
byte_length__gte_p95__AND__long_sentence_count__gte_p95,byte_length + long_sentence_count,(byte_length >= p95 (255)) AND (long_sentence_count >= p95 (1)),141,0.028775510204081634,78,63,0.5531914893617021,0.44680851063829785,0.2857142857142857,1.9361702127659577,0.6255319148936169,0.5531914893617021,TRUE,7.03063206504526,2.0560001486188384e-12,0.999999999997944,1.167279297132089,1.167279297132089
byte_length__gte_p95__AND__long_sentence_count__gt_0,byte_length + long_sentence_count,(byte_length >= p95 (255)) AND (long_sentence_count > 0),141,0.028775510204081634,78,63,0.5531914893617021,0.44680851063829785,0.2857142857142857,1.9361702127659577,0.6255319148936169,0.5531914893617021,TRUE,7.03063206504526,2.0560001486188384e-12,0.999999999997944,1.167279297132089,1.167279297132089
"raw_token_count__gte_p90__AND__max_sentence_word_count__quantile_(26.0,219.0]",raw_token_count + max_sentence_word_count,"(raw_token_count >= p90 (36)) AND (max_sentence_word_count in quantile bin (26.0, 219.0])",322,0.06571428571428571,174,148,0.5403726708074534,0.45962732919254656,0.2857142857142857,1.8913043478260871,0.6434782608695652,0.5403726708074534,TRUE,10.115420857800967,4.7198411900966416e-24,1.0,1.1668815348570172,1.1668815348570172
char_length__gte_p90__AND__repeated_token_count__gte_p95,char_length + repeated_token_count,(char_length >= p90 (220)) AND (repeated_token_count >= p95 (9)),194,0.03959183673469388,106,88,0.5463917525773195,0.4536082474226804,0.2857142857142857,1.9123711340206184,0.6350515463917525,0.5463917525773195,TRUE,8.037155982601044,9.194759230903607e-16,0.9999999999999991,1.1544630734372188,1.1544630734372188
token_entropy__gte_p90__AND__max_sentence_word_count__gte_p95,token_entropy + max_sentence_word_count,(token_entropy >= p90 (4.875)) AND (max_sentence_word_count >= p95 (34)),170,0.03469387755102041,93,77,0.5470588235294118,0.45294117647058824,0.2857142857142857,1.9147058823529415,0.6341176470588236,0.5470588235294118,TRUE,7.542857938629957,4.597819447760938e-14,0.999999999999954,1.1502300025573797,1.1502300025573797
raw_token_count__gte_p90__AND__compression_ratio__lte_p05,raw_token_count + compression_ratio,(raw_token_count >= p90 (36)) AND (compression_ratio <= p05 (0.663747)),180,0.036734693877551024,98,82,0.5444444444444444,0.45555555555555555,0.2857142857142857,1.9055555555555554,0.6377777777777778,0.5444444444444444,TRUE,7.683893688893816,1.5432474568883214e-14,0.9999999999999846,1.1421746185637345,1.1421746185637345
char_length__gte_p95__AND__max_sentence_word_count__gte_p90,char_length + max_sentence_word_count,(char_length >= p95 (254)) AND (max_sentence_word_count >= p90 (30)),141,0.028775510204081634,77,64,0.5460992907801419,0.45390070921985815,0.2857142857142857,1.9113475177304966,0.6354609929078013,0.5460992907801419,TRUE,6.844213790593302,7.689701006710197e-12,0.9999999999923103,1.1377864814520786,1.1377864814520786
char_length__gte_p95__AND__long_sentence_count__gte_p90,char_length + long_sentence_count,(char_length >= p95 (254)) AND (long_sentence_count >= p90 (1)),141,0.028775510204081634,77,64,0.5460992907801419,0.45390070921985815,0.2857142857142857,1.9113475177304966,0.6354609929078013,0.5460992907801419,TRUE,6.844213790593302,7.689701006710197e-12,0.9999999999923103,1.1377864814520786,1.1377864814520786
char_length__gte_p95__AND__long_sentence_count__gte_p95,char_length + long_sentence_count,(char_length >= p95 (254)) AND (long_sentence_count >= p95 (1)),141,0.028775510204081634,77,64,0.5460992907801419,0.45390070921985815,0.2857142857142857,1.9113475177304966,0.6354609929078013,0.5460992907801419,TRUE,6.844213790593302,7.689701006710197e-12,0.9999999999923103,1.1377864814520786,1.1377864814520786
char_length__gte_p95__AND__long_sentence_count__gt_0,char_length + long_sentence_count,(char_length >= p95 (254)) AND (long_sentence_count > 0),141,0.028775510204081634,77,64,0.5460992907801419,0.45390070921985815,0.2857142857142857,1.9113475177304966,0.6354609929078013,0.5460992907801419,TRUE,6.844213790593302,7.689701006710197e-12,0.9999999999923103,1.1377864814520786,1.1377864814520786
"word_count__quantile_(31.0,222.0]__AND__repeated_token_count__quantile_(4.0,204.0]",word_count + repeated_token_count,"(word_count in quantile bin (31.0, 222.0]) AND (repeated_token_count in quantile bin (4.0, 204.0])",614,0.1253061224489796,315,299,0.5130293159609121,0.48697068403908794,0.2857142857142857,1.7956026058631922,0.681758957654723,0.5130293159609121,TRUE,12.468389999742058,1.1104701436422029e-35,1.0,1.133623004066274,1.133623004066274
word_count__gte_p90__AND__repeated_token_count__gte_p95,word_count + repeated_token_count,(word_count >= p90 (36)) AND (repeated_token_count >= p95 (9)),213,0.04346938775510204,115,98,0.539906103286385,0.460093896713615,0.2857142857142857,1.8896713615023475,0.644131455399061,0.539906103286385,TRUE,8.212008840830478,2.1751825533242162e-16,0.9999999999999998,1.132576689603482,1.132576689603482
byte_length__gte_p90__AND__repeated_token_count__gte_p95,byte_length + repeated_token_count,(byte_length >= p90 (221)) AND (repeated_token_count >= p95 (9)),196,0.04,106,90,0.5408163265306123,0.45918367346938777,0.2857142857142857,1.892857142857143,0.6428571428571429,0.5408163265306123,TRUE,7.90569415042095,2.664446389235893e-15,0.9999999999999973,1.131529522346781,1.131529522346781
"char_length__quantile_(188.0,1163.0]__AND__repeated_token_count__gte_p90",char_length + repeated_token_count,"(char_length in quantile bin (188.0, 1163.0]) AND (repeated_token_count >= p90 (6))",460,0.09387755102040816,240,220,0.5217391304347826,0.4782608695652174,0.2857142857142857,1.8260869565217392,0.6695652173913044,0.5217391304347826,TRUE,11.205588667772181,3.8280046241734915e-29,1.0,1.1259672977293556,1.1259672977293556
char_entropy__gte_p90__AND__weird_token_count__gte_p95,char_entropy + weird_token_count,(char_entropy >= p90 (4.40987)) AND (weird_token_count >= p95 (2)),127,0.025918367346938774,69,58,0.5433070866141733,0.4566929133858268,0.2857142857142857,1.9015748031496065,0.6393700787401575,0.5433070866141733,TRUE,6.425894955899294,1.3109591129034126e-10,0.9999999998689041,1.1221918236817587,1.1221918236817587
"byte_length__quantile_(188.0,1163.0]__AND__repeated_token_count__gte_p90",byte_length + repeated_token_count,"(byte_length in quantile bin (188.0, 1163.0]) AND (repeated_token_count >= p90 (6))",461,0.09408163265306123,240,221,0.5206073752711496,0.4793926247288503,0.2857142857142857,1.822125813449024,0.6711496746203904,0.5206073752711496,TRUE,11.163972112060831,6.119493322705553e-29,1.0,1.121137525079924,1.121137525079924
"char_length__quantile_(188.0,1163.0]__AND__compression_ratio__lte_p10",char_length + compression_ratio,"(char_length in quantile bin (188.0, 1163.0]) AND (compression_ratio <= p10 (0.696058))",451,0.0920408163265306,235,216,0.5210643015521065,0.4789356984478936,0.2857142857142857,1.8237250554323727,0.670509977827051,0.5210643015521065,TRUE,11.06370386612235,1.8816343513476299e-28,1.0,1.1201846198706438,1.1201846198706438
"char_length__quantile_(188.0,1163.0]__AND__repeated_token_types__gte_p90",char_length + repeated_token_types,"(char_length in quantile bin (188.0, 1163.0]) AND (repeated_token_types >= p90 (5))",385,0.07857142857142857,202,183,0.5246753246753246,0.4753246753246753,0.2857142857142857,1.8363636363636362,0.6654545454545454,0.5246753246753246,TRUE,10.378999776646898,3.0899547234653687e-25,1.0,1.1166659313838925,1.1166659313838925
"byte_length__quantile_(188.0,1163.0]__AND__compression_ratio__lte_p10",byte_length + compression_ratio,"(byte_length in quantile bin (188.0, 1163.0]) AND (compression_ratio <= p10 (0.696058))",452,0.09224489795918367,235,217,0.5199115044247787,0.48008849557522126,0.2857142857142857,1.8196902654867257,0.6721238938053098,0.5199115044247787,TRUE,11.021710273144215,3.0029843035564406e-28,1.0,1.115271810082949,1.115271810082949
"byte_length__quantile_(188.0,1163.0]__AND__repeated_token_types__gte_p90",byte_length + repeated_token_types,"(byte_length in quantile bin (188.0, 1163.0]) AND (repeated_token_types >= p90 (5))",388,0.07918367346938776,203,185,0.5231958762886598,0.47680412371134023,0.2857142857142857,1.8311855670103094,0.6675257731958764,0.5231958762886598,TRUE,10.354850947470462,3.978056963759957e-25,1.0,1.1109835143590119,1.1109835143590119
"raw_token_count__quantile_(30.2,222.0]__AND__repeated_token_count__quantile_(4.0,204.0]",raw_token_count + repeated_token_count,"(raw_token_count in quantile bin (30.2, 222.0]) AND (repeated_token_count in quantile bin (4.0, 204.0])",631,0.12877551020408162,320,311,0.5071315372424723,0.4928684627575277,0.2857142857142857,1.774960380348653,0.6900158478605388,0.5071315372424723,TRUE,12.311874365676275,7.818602682611577e-35,1.0,1.1109232058682863,1.1109232058682863
word_count__gte_p90__AND__compression_ratio__lte_p05,word_count + compression_ratio,(word_count >= p90 (36)) AND (compression_ratio <= p05 (0.663747)),185,0.03775510204081633,99,86,0.5351351351351351,0.4648648648648649,0.2857142857142857,1.872972972972973,0.6508108108108108,0.5351351351351351,TRUE,7.509597462850724,5.930944909477752e-14,0.9999999999999407,1.1045268541932374,1.1045268541932374
"sentence_count__gte_p90__AND__char_entropy__quantile_(4.325,5.115]",sentence_count + char_entropy,"(sentence_count >= p90 (3)) AND (char_entropy in quantile bin (4.325, 5.115])",418,0.08530612244897959,217,201,0.5191387559808612,0.48086124401913877,0.2857142857142857,1.8169856459330145,0.6732057416267943,0.5191387559808612,TRUE,10.564101439992411,4.3713490933076206e-26,1.0,1.1017042610114387,1.1017042610114387
"sentence_count__quantile_(2.0,49.0]__AND__char_entropy__quantile_(4.325,5.115]",sentence_count + char_entropy,"(sentence_count in quantile bin (2.0, 49.0]) AND (char_entropy in quantile bin (4.325, 5.115])",418,0.08530612244897959,217,201,0.5191387559808612,0.48086124401913877,0.2857142857142857,1.8169856459330145,0.6732057416267943,0.5191387559808612,TRUE,10.564101439992411,4.3713490933076206e-26,1.0,1.1017042610114387,1.1017042610114387
"char_length__quantile_(188.0,1163.0]__AND__repeated_token_types__gte_p95",char_length + repeated_token_types,"(char_length in quantile bin (188.0, 1163.0]) AND (repeated_token_types >= p95 (6))",265,0.05408163265306123,140,125,0.5283018867924528,0.4716981132075472,0.2857142857142857,1.849056603773585,0.660377358490566,0.5283018867924528,TRUE,8.741572761215378,2.2988739555226487e-18,1.0,1.0979367240559126,1.0979367240559126
sentence_count__gte_p90__AND__char_entropy__gte_p95,sentence_count + char_entropy,(sentence_count >= p90 (3)) AND (char_entropy >= p95 (4.49547)),140,0.02857142857142857,75,65,0.5357142857142857,0.4642857142857143,0.2857142857142857,1.875,0.65,0.5357142857142857,TRUE,6.547900426854397,5.835160191278127e-11,0.9999999999416483,1.0944552423558231,1.0944552423558231
"sentence_count__quantile_(2.0,49.0]__AND__char_entropy__gte_p95",sentence_count + char_entropy,"(sentence_count in quantile bin (2.0, 49.0]) AND (char_entropy >= p95 (4.49547))",140,0.02857142857142857,75,65,0.5357142857142857,0.4642857142857143,0.2857142857142857,1.875,0.65,0.5357142857142857,TRUE,6.547900426854397,5.835160191278127e-11,0.9999999999416483,1.0944552423558231,1.0944552423558231
"token_entropy__quantile_(4.685,6.523]__AND__byte_length__quantile_(150.0,188.0]",token_entropy + byte_length,"(token_entropy in quantile bin (4.685, 6.523]) AND (byte_length in quantile bin (150.0, 188.0])",250,0.05102040816326531,132,118,0.528,0.472,0.2857142857142857,1.848,0.6607999999999999,0.528,TRUE,8.480000000000002,2.2519394099379862e-17,1.0,1.0924496658566976,1.0924496658566976
"byte_length__quantile_(188.0,1163.0]__AND__repeated_token_types__gte_p95",byte_length + repeated_token_types,"(byte_length in quantile bin (188.0, 1163.0]) AND (repeated_token_types >= p95 (6))",266,0.054285714285714284,140,126,0.5263157894736842,0.47368421052631576,0.2857142857142857,1.8421052631578947,0.6631578947368421,0.5263157894736842,TRUE,8.68634742449019,3.7427906644162455e-18,1.0,1.089703878161712,1.089703878161712
"token_entropy__quantile_(4.685,6.523]__AND__char_length__quantile_(149.0,188.0]",token_entropy + char_length,"(token_entropy in quantile bin (4.685, 6.523]) AND (char_length in quantile bin (149.0, 188.0])",265,0.05408163265306123,139,126,0.5245283018867924,0.47547169811320755,0.2857142857142857,1.8358490566037737,0.6656603773584906,0.5245283018867924,TRUE,8.605592740485362,7.592338470129994e-18,1.0,1.0817679691961941,1.0817679691961941
